Type;Date;Notes;Labels;From_Account;From_Amount;From_Amount_LCY;From_Currency;From_Exchange_Rate;To_Account;To_Amount;To_Amount_LCY;To_Currency;To_Exchange_Rate;Time;Payment type;Payment status;Place
Transfer;2018-07-17;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;15:50;Transfer;Reconciled;
Transfer;2018-07-13;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;07:00;Transfer;Reconciled;
Transfer;2018-07-03;;[];KB - Personal - účet;2600.0;2600.0;CZK;1.0;CZK;2600.0;2600.0;CZK;1.0;13:22;Transfer;Reconciled;
Transfer;2018-07-02;;[];CZK;11500.0;11500.0;CZK;1.0;EUR;434.0;16.3787825936;EUR;0.0377391304;13:25;Transfer;Reconciled;
Transfer;2018-07-02;;[];Trezor;10000.0;10000.0;CZK;1.0;CZK;10000.0;10000.0;CZK;1.0;11:11;Transfer;Reconciled;
Transfer;2018-07-01;;[];KB - Personal - účet;2500.0;2500.0;CZK;1.0;CZK;2500.0;2500.0;CZK;1.0;14:11;Transfer;Reconciled;
Transfer;2018-06-30;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;16:19;Transfer;Reconciled;
Transfer;2018-06-24;;[];CZK;1000.0;1000.0;CZK;1.0;Trezor;1000.0;1000.0;CZK;1.0;18:08;Transfer;Reconciled;
Transfer;2018-06-22;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;14:08;Transfer;Reconciled;
Transfer;2018-06-21;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;11:10;Transfer;Reconciled;
Transfer;2018-06-16;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;12:03;Transfer;Reconciled;
Transfer;2018-06-15;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;07:00;Transfer;Reconciled;
Transfer;2018-06-14;;[];KB - Personal - účet;8000.0;8000.0;CZK;1.0;Trezor;8000.0;8000.0;CZK;1.0;16:54;Transfer;Reconciled;
Transfer;2018-06-10;;[];CZK;2000.0;2000.0;CZK;1.0;EUR;45.0;1.0125;EUR;0.0225;18:47;Transfer;Reconciled;
Transfer;2018-06-10;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;15:33;Transfer;Reconciled;
Transfer;2018-06-08;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;07:04;Transfer;Reconciled;
Transfer;2018-06-01;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;18:25;Transfer;Reconciled;
Transfer;2018-06-01;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;11:00;Transfer;Reconciled;
Transfer;2018-05-22;;[];KB - Personal - účet;1500.0;1500.0;CZK;1.0;CZK;1500.0;1500.0;CZK;1.0;17:41;Transfer;Reconciled;
Transfer;2018-05-20;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;19:35;Transfer;Reconciled;
Transfer;2018-05-19;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;Benzina - Karta;1000.0;1000.0;CZK;1.0;17:43;Transfer;Reconciled;
Transfer;2018-05-17;;[];CZK;10000.0;10000.0;CZK;1.0;Trezor;10000.0;10000.0;CZK;1.0;07:11;Transfer;Reconciled;
Transfer;2018-05-16;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;18:06;Transfer;Reconciled;
Transfer;2018-05-16;;[];KB - Personal - účet;10000.0;10000.0;CZK;1.0;CZK;10000.0;10000.0;CZK;1.0;11:17;Transfer;Reconciled;
Transfer;2018-05-15;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;18:00;Transfer;Reconciled;
Transfer;2018-05-10;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;21:27;Transfer;Reconciled;
Transfer;2018-05-05;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;13:08;Transfer;Reconciled;
Transfer;2018-05-03;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;07:42;Transfer;Reconciled;
Transfer;2018-04-30;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;17:41;Transfer;Reconciled;
Transfer;2018-04-27;;[];CZK;3000.0;3000.0;CZK;1.0;EUR;114.5;4.37022900405;EUR;0.0381679389;17:08;Transfer;Reconciled;
Transfer;2018-04-25;;[];KB - Personal - účet;3000.0;3000.0;CZK;1.0;CZK;3000.0;3000.0;CZK;1.0;16:47;Transfer;Reconciled;
Transfer;2018-04-24;;[];CZK;500.0;500.0;CZK;1.0;KB - Personal - účet;500.0;500.0;CZK;1.0;11:24;Transfer;Reconciled;
Transfer;2018-04-21;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;10:06;Transfer;Reconciled;
Transfer;2018-04-20;;[];KB - Personal - účet;800.0;800.0;CZK;1.0;CZK;800.0;800.0;CZK;1.0;20:15;Transfer;Reconciled;
Transfer;2018-04-18;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;18:02;Transfer;Reconciled;
Transfer;2018-04-16;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;18:46;Transfer;Reconciled;
Transfer;2018-04-13;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;15:48;Transfer;Reconciled;
Transfer;2018-04-10;;[];CZK;5000.0;5000.0;CZK;1.0;Trezor;5000.0;5000.0;CZK;1.0;19:19;Transfer;Reconciled;
Transfer;2018-04-09;;[];KB - Personal - účet;5500.0;5500.0;CZK;1.0;CZK;5500.0;5500.0;CZK;1.0;15:41;Transfer;Reconciled;
Transfer;2018-04-09;Oprava chybejici ;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;07:00;Transfer;Cleared;
Transfer;2018-04-05;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;14:10;Transfer;Reconciled;
Transfer;2018-03-30;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;11:41;Transfer;Reconciled;
Transfer;2018-03-29;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;23:10;Transfer;Reconciled;
Transfer;2018-03-29;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;11:13;Transfer;Reconciled;
Transfer;2018-03-22;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;18:40;Transfer;Reconciled;
Transfer;2018-03-21;;[];CZK;5000.0;5000.0;CZK;1.0;KB - Personal - účet;5000.0;5000.0;CZK;1.0;11:08;Transfer;Reconciled;
Transfer;2018-03-21;;[];Trezor;5000.0;5000.0;CZK;1.0;CZK;5000.0;5000.0;CZK;1.0;07:50;Transfer;Reconciled;
Transfer;2018-03-16;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-03-15;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-03-14;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-03-09;;[];KB - Personal - účet;5500.0;5500.0;CZK;1.0;CZK;5500.0;5500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-03-09;;[];CZK;5000.0;5000.0;CZK;1.0;Trezor;5000.0;5000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-03-05;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-03-02;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-02-28;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-02-27;;[];CZK;5000.0;5000.0;CZK;1.0;Trezor;5000.0;5000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-02-26;;[];KB - Personal - účet;5000.0;5000.0;CZK;1.0;CZK;5000.0;5000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-02-17;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-02-16;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-02-15;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-02-13;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-02-09;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-02-08;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-02-03;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-01-29;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-01-25;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-01-19;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-01-15;;[];KB - Personal - účet;1500.0;1500.0;CZK;1.0;CZK;1500.0;1500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-01-15;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2018-01-02;;[];Stravenky;6.0;6.0;CZK;1.0;CZK;6.0;6.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-12-22;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-12-20;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-12-16;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-12-15;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-12-15;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-12-14;;[];KB - Personal - účet;18000.0;18000.0;CZK;1.0;CZK;18000.0;18000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-12-08;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-12-05;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-11-29;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-11-24;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-11-20;;[];KB - Personal - účet;800.0;800.0;CZK;1.0;CZK;800.0;800.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-11-17;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-11-16;;[];CZK;7000.0;7000.0;CZK;1.0;Trezor;7000.0;7000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-11-15;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-11-11;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-11-10;;[];CZK;12000.0;12000.0;CZK;1.0;Trezor;12000.0;12000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-11-10;;[];KB - Personal - účet;10000.0;10000.0;CZK;1.0;CZK;10000.0;10000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-11-08;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-11-05;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-11-01;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-10-30;;['2017 - Budapešť', 'Dovolena: All'];EUR;8.0;0.3147099864;EUR;0.0393387483;HUF;2160.0;22942.358014608;HUF;10.6214620438;00:00;Transfer;Reconciled;
Transfer;2017-10-28;;['2017 - Budapešť', 'Dovolena: All'];KB - Personal - účet;1428.57;1428.57;CZK;1.0;HUF;15000.0;157500.165;HUF;10.500011;00:00;Transfer;Reconciled;
Transfer;2017-10-26;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-10-26;;['2017 - Budapešť', 'Dovolena: All'];CZK;1000.0;1000.0;CZK;1.0;HUF;11000.0;121000.0;HUF;11.0;00:00;Transfer;Reconciled;
Transfer;2017-10-24;;[];CZK;1000.0;1000.0;CZK;1.0;Trezor;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-10-23;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-10-21;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-10-17;;[];KB - Personal - účet;56000.0;56000.0;CZK;1.0;Trezor;56000.0;56000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-10-16;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-10-14;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-10-14;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-10-13;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-10-06;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-10-05;;[];KB - Personal - účet;5000.0;5000.0;CZK;1.0;CZK;5000.0;5000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-10-05;;[];CZK;3900.0;3900.0;CZK;1.0;EUR;150.0;5.7693;EUR;0.038462;00:00;Transfer;Reconciled;
Transfer;2017-09-27;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-09-20;;[];KB - Personal - účet;14000.0;14000.0;CZK;1.0;Trezor;14000.0;14000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-09-20;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-09-18;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-09-17;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-09-15;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-09-07;;[];CZK;15000.0;15000.0;CZK;1.0;EUR;572.51;21.85098917;EUR;0.038167;16:00;Transfer;Reconciled;
Transfer;2017-09-07;;[];Trezor;15000.0;15000.0;CZK;1.0;CZK;15000.0;15000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-09-07;;[];KB - Personal - účet;400.0;400.0;CZK;1.0;CZK;400.0;400.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-08-31;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-08-28;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-08-24;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-08-23;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-08-21;;[];KB - Personal - účet;1500.0;1500.0;CZK;1.0;CZK;1500.0;1500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-08-16;;[];KB - Personal - účet;3000.0;3000.0;CZK;1.0;CZK;3000.0;3000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-08-15;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-08-14;;[];Stravenky;20.0;20.0;CZK;1.0;CZK;20.0;20.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-08-11;;[];Stravenky;20.0;20.0;CZK;1.0;CZK;20.0;20.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-08-08;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-08-07;;[];Stravenky;100.0;100.0;CZK;1.0;CZK;100.0;100.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-08-05;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-08-03;;[];Trezor;2000.0;2000.0;CZK;1.0;KB - Personal - účet;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-07-31;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-07-29;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-07-28;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-07-20;;[];Trezor;4000.0;4000.0;CZK;1.0;CZK;4000.0;4000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-07-11;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-07-08;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-07-04;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-06-30;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-06-26;;[];CZK;500.0;500.0;CZK;1.0;KB - Personal - účet;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-06-24;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-06-23;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-06-23;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-06-20;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-06-17;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-06-14;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-06-12;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-06-09;;[];KB - Personal - účet;10000.0;10000.0;CZK;1.0;Trezor;10000.0;10000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-06-07;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-06-07;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-06-05;;[];CZK;500.0;500.0;CZK;1.0;KB - Personal - účet;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-06-03;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-05-31;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-05-30;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-05-27;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-05-26;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-05-24;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-05-19;;[];KB - Personal - účet;7000.0;7000.0;CZK;1.0;Trezor;7000.0;7000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-05-15;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-05-15;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-05-13;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-05-12;;[];KB - Personal - účet;1500.0;1500.0;CZK;1.0;CZK;1500.0;1500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-05-09;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-05-05;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-05-03;;[];KB - Personal - účet;400.0;400.0;CZK;1.0;CZK;400.0;400.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-04-30;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-04-28;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-04-27;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-04-25;;[];KB - Personal - účet;4500.0;4500.0;CZK;1.0;CZK;4500.0;4500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-04-23;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-04-14;;[];Trezor;10000.0;10000.0;CZK;1.0;CZK;10000.0;10000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-04-14;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-04-13;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-04-09;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-04-07;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-04-07;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-04-04;;[];KB - Personal - účet;21000.0;21000.0;CZK;1.0;Trezor;21000.0;21000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-04-04;;[];KB - Personal - účet;5000.0;5000.0;CZK;1.0;Trezor;5000.0;5000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-04-02;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;00:00;Transfer;Reconciled;
